category,market_slug,event_slug,condition_id,title,resolution,status,open_time,close_time,settlement_ts,volume,keywords
Politics,will-nikki-haley-win-the-2024-us-presidential-election,presidential-election-winner-2024,0xced9f9d90c94db9f1e1dbd7d9fba82fe4fa7431c0d4e91e28896c8ac2d6acadd,Will Nikki Haley win the 2024 US Presidential Election?,No,closed,2024-01-04T22:58:00Z,2024-11-05T00:00:00Z,2024-11-06T18:04:10Z,107529158.083605,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,will-hillary-clinton-win-the-2024-us-presidential-election,presidential-election-winner-2024,0x63634b4e14297a748923f86dca4fa0c6c659db0f5fadeeb8e419e48e20759c34,Will Hillary Clinton win the 2024 US Presidential Election?,No,closed,2024-01-05T22:01:00Z,2024-11-05T00:00:00Z,2024-11-06T19:45:30Z,93307167.686999,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,will-gavin-newsom-be-d-nom-for-vp-on-election-day,democratic-vp-nominee-on-election-day,0x90f5098954615b11f095156ac37913a70f8c7cf2978ab6b61d8d789bab1cf2d9,Will Gavin Newsom be D-nom for VP on Election Day?,No,closed,2024-08-18T23:39:16.722Z,2024-11-04T12:00:00Z,2024-11-05T14:09:03Z,92886849.31616,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,will-trump-launch-a-coin-before-the-election,will-trump-launch-a-coin-before-the-election,0x70de1b06646805d289744df352ed58b5612fafb3d0322e483243c32cb110f8a7,Will Trump launch a coin before the election?,Yes,closed,2024-06-18T19:41:14.579Z,2024-11-04T12:00:00Z,2024-10-18T00:22:28Z,76899060.598799,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,will-joe-biden-win-the-2024-us-presidential-election,presidential-election-winner-2024,0x14018049e265a2d88f284be9588e2e3542e3a3df08ccdb344d28355dd7fdd8ef,Will Joe Biden win the 2024 US Presidential Election?,No,closed,2024-01-04T22:58:00Z,2024-11-05T12:00:00Z,2024-11-06T19:31:03Z,72176112.338298,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,will-hillary-clinton-win-the-popular-vote-in-the-2024-presidential-election,presidential-election-popular-vote-winner-2024,0xf3a7a2365b6ec113117184bb2d1b020577355a1028fde0b32671c4cfbbbbd589,Will Hillary Clinton win the popular vote in the 2024 Presidential Election?,No,closed,2024-01-09T23:46:00Z,2024-11-05T00:00:00Z,2024-11-12T07:59:27Z,70237132.505143,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,will-joe-biden-win-the-2024-democratic-presidential-nomination,democratic-nominee-2024,0x653483009043f1663360bc35ed8fb542d3f9453916082d20ff025adaa2fe7032,Will Joe Biden win the 2024 Democratic Presidential Nomination?,No,closed,2024-01-13T01:31:00Z,2024-08-18T12:00:00Z,2024-08-06T12:11:54Z,57519438.444639,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,will-kamala-harris-win-the-2024-democratic-presidential-nomination,democratic-nominee-2024,0x9e9071636d176562592a98dfede865385ba0cff7864cfa01f0479ca6e9e26e1b,Will Kamala Harris win the 2024 Democratic Presidential Nomination?,Yes,closed,2024-01-13T01:32:00Z,2024-08-19T00:00:00Z,2024-08-06T07:29:04Z,54563172.651864,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,will-gavin-newsom-win-the-2024-us-presidential-election,presidential-election-winner-2024,0x40bbdd26dc08406eedcb913efee7f7faddf50e16fc21caedb4972d57fd71e0d1,Will Gavin Newsom win the 2024 US Presidential Election?,No,closed,2024-01-04T23:00:00Z,2024-11-05T00:00:00Z,2024-11-06T18:08:56Z,54161276.228088,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,us-government-shutdown-before-2025,us-government-shutdown-before-2025,0x87d67272f0ce1bb0d80ba12a1ab79287b2a235a5f361f5bcbc06ea0ce34e61c5,Will there be a US Government shutdown? ,Yes,closed,2024-09-03T16:16:55.822Z,2024-12-31T12:00:00Z,2024-12-25T00:28:03Z,53500373.740494,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,will-new-hampshire-be-the-closest-state,closest-state-in-the-presidential-election,0xd5fca9b9146866df0df3211bb9008d884a2648e3b15ca6ec51d4a5b50084d9d6,Will New Hampshire be the closest state?,No,closed,2024-10-08T21:39:20.739Z,2024-11-05T12:00:00Z,2024-12-11T09:17:30Z,50856971.134739,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,will-the-democratic-candidate-win-nevada-by-3pt0-4pt0,nevada-margin-of-victory,0x63b1697d66131bce1b4d406599548bb6007671197a1596b6403335f2592a61f1,Will the Democratic candidate win Nevada by 3.0%-4.0%? ,No,closed,2024-10-08T16:21:52.242247Z,2024-11-05T12:00:00Z,2024-11-27T08:27:48Z,47843276.232386,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,will-rfk-jr-win-the-popular-vote-in-the-2024-presidential-election,presidential-election-popular-vote-winner-2024,0xf488aacaba74914fe181c68d8b6195e13c4ec8b6c1b215c299d297666297200e,Will RFK Jr. win the popular vote in the 2024 Presidential Election?,No,closed,2024-01-09T23:40:00Z,2024-11-05T00:00:00Z,2024-11-12T09:52:55Z,47770370.83836,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,will-michelle-obama-win-the-2024-democratic-presidential-nomination,democratic-nominee-2024,0x2d606a51f902a4d934a4b810dd77cb28bb8e40268f42354057b5a47f9799efad,Will Michelle Obama win the 2024 Democratic Presidential Nomination?,No,closed,2024-01-13T01:33:00Z,2024-08-19T00:00:00Z,2024-08-06T07:19:08Z,47510450.440678,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,will-ron-desantis-win-the-2024-us-presidential-election,presidential-election-winner-2024,0xad6d309aaa500d96855996e84da00dfb2379548a693ca684d0877cf94fec05d1,Will Ron DeSantis win the 2024 US Presidential Election?,No,closed,2024-01-04T23:02:00Z,2024-11-05T12:00:00Z,2024-11-06T19:31:05Z,46309049.202369,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,israel-x-hezbollah-ceasefire-in-2024,israel-x-hezbollah-ceasefire-in-2024,0x54a1d0da9b18ac0dd1b1ae10fad2eb782427733e4ad2f14f190b979bbb5c7d65,Israel x Hezbollah Ceasefire in 2024?,Yes,closed,2024-09-24T16:05:29.387Z,2024-12-31T12:00:00Z,2024-12-05T00:31:32Z,40061277.633281,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,will-ron-desantis-win-the-popular-vote-in-the-2024-presidential-election,presidential-election-popular-vote-winner-2024,0x037c9d29c04a2f6a5373ae7db7779cb40a751ca372de1e55999397a8f571c67e,Will Ron DeSantis win the popular vote in the 2024 Presidential Election?,No,closed,2024-01-09T23:44:00Z,2024-11-05T00:00:00Z,2024-11-12T09:03:05Z,39315353.333832,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,will-gavin-newsom-win-the-2024-democratic-presidential-nomination,democratic-nominee-2024,0xd6f4c41fd20b8c6d5b48d528ead981d8fdf3da99d05018443e2d5bc60085e3dd,Will Gavin Newsom win the 2024 Democratic Presidential Nomination?,No,closed,2024-01-13T01:32:00Z,2024-08-19T00:00:00Z,2024-08-06T10:34:28Z,37514692.524769,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,will-the-democratic-candidate-win-wisconsin-by-3-4pt0,wisconsin-margin-of-victory,0xec759fdefb182af4237d9e42a7c715be7a4213afacb484ddc066290a0f84221f,Will the Democratic candidate win Wisconsin by 3%-4.0%? ,No,closed,2024-10-08T16:13:31.23692Z,2024-11-05T12:00:00Z,2024-11-30T00:17:43Z,37386911.778964,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,will-michelle-obama-win-the-popular-vote-in-the-2024-presidential-election,presidential-election-popular-vote-winner-2024,0x215625b9e962f3f499f832c77dd4caa400bd8435369b5fd65e8673c8b2c4da66,Will Michelle Obama win the popular vote in the 2024 Presidential Election?,No,closed,2024-01-09T23:46:00Z,2024-11-05T00:00:00Z,2024-11-12T09:03:01Z,36970806.278363,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,will-any-other-democrat-politician-win-the-popular-vote-in-the-2024-presidential-election,presidential-election-popular-vote-winner-2024,0x198d833c085ed0c858165192e9fd446c5392dbcdedd1132d89c578c0b5c29b2f,Will any other Democrat Politician win the popular vote in the 2024 Presidential Election?,No,closed,2024-01-09T23:51:00Z,2024-11-05T00:00:00Z,2024-11-12T08:18:43Z,36496306.548087,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,will-michelle-obama-be-d-nom-for-vp-on-election-day,democratic-vp-nominee-on-election-day,0x52a9a4b7a35c757a59ad12148cfb59c2eb31b95a52067fc6ee30e31c65469195,Will Michelle Obama be D-nom for VP on Election Day?,No,closed,2024-08-09T19:36:32.920875Z,2024-11-04T12:00:00Z,2024-11-05T12:41:08Z,36277175.060258,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,will-hillary-clinton-win-the-2024-democratic-presidential-nomination,democratic-nominee-2024,0xea236b37f6ba053c48240dafea9b4b745ce43aebd44d8911df35302d1ac951a3,Will Hillary Clinton win the 2024 Democratic Presidential Nomination?,No,closed,2024-01-13T01:33:00Z,2024-08-19T00:00:00Z,2024-08-06T12:01:30Z,35289981.75504,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,will-any-other-republican-politician-win-the-popular-vote-in-the-2024-presidential-election,presidential-election-popular-vote-winner-2024,0x34b8fa269775d034f3d98b6848e0a7c5212efcaa0c98e6f8fb54c5d6f72b3705,Will any other Republican Politician win the popular vote in the 2024 Presidential Election?,No,closed,2024-01-09T23:51:00Z,2024-11-04T12:00:00Z,2024-11-12T08:13:51Z,35232789.166403,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,will-the-democratic-candidate-win-pennsylvania-by-0pt5-1,pennsylvania-margin-of-victory,0x13137815713e2549030a2cd576f14c4e0442a7794782bc0ecd392b2090edfc1c,Will the Democratic candidate win Pennsylvania by 0.5%-1%?,No,closed,2024-09-17T23:25:46.276Z,2024-11-05T12:00:00Z,2024-12-05T04:01:18Z,33119218.154897,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,will-nevada-be-the-closest-state,closest-state-in-the-presidential-election,0x9a8337f8f916283c359fd01452ed5d5e1e5e64f5287191b4f134f25fdc8e849a,Will Nevada be the closest state?,No,closed,2024-10-08T21:36:48.116Z,2024-11-05T12:00:00Z,2024-11-29T09:10:53Z,30180182.963199,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,will-robert-f-kennedy-jr-win-the-2024-democratic-presidential-nomination,democratic-nominee-2024,0xd28eff5dc23bc2520042f8722add1afc39cdc9ea00650262e75a5d3bafeed06b,Will Robert F. Kennedy Jr. win the 2024 Democratic Presidential Nomination?,No,closed,2024-01-13T01:32:00Z,2024-08-19T00:00:00Z,2024-08-06T11:56:02Z,28528853.89392,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,will-someone-else-win-the-2024-democratic-presidential-nomination,democratic-nominee-2024,0x3faf3dbf90050968deafdc980118910ebe8d2410a573bc265ba81fc4658c793b,Will someone else win the 2024 Democratic Presidential Nomination?,No,closed,2024-01-13T01:34:00Z,2024-08-18T12:00:00Z,2024-08-06T12:06:48Z,28123133.590498,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,israel-military-action-against-iraq-before-november,israel-military-action-against-iraq-before-november,0x825979da04e73c1f0df28132de975b19a53b54faf7e672e822aa10c9031c1201,Israel military action against Iraq before November?,Yes,closed,2024-10-15T00:08:29.488Z,2024-10-31T12:00:00Z,2024-10-30T00:25:09Z,27780153.857752,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,2024-balance-of-power-other,balance-of-power-2024-election,0x4302790173d1f5b438ac937d1fd64360f8a134589f3d490626f7c1f67b2b3611,2024 Balance of Power: Other,No,closed,2024-04-24T19:25:04.621Z,2024-11-05T12:00:00Z,2024-11-14T06:59:54Z,24501103.382891,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,no-change-in-fed-interest-rates-after-2024-september-meeting,fed-interest-rates-september-2024,0xb20072387cd12bc73f3a6fd30fdd5aa1644c8f72f958803d90fc05c51db0ac49,No change in Fed interest rates after 2024 September meeting?,No,closed,2024-08-02T20:44:13.006Z,2024-09-18T12:00:00Z,2024-09-18T21:14:22Z,23499210.730061,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,will-dean-phillips-win-the-2024-democratic-presidential-nomination,democratic-nominee-2024,0x9b277b355e9fff465381229667e064abb97ee74934af5e1a2278293f41e69708,Will Dean Phillips win the 2024 Democratic Presidential Nomination?,No,closed,2024-01-13T01:35:00Z,2024-08-19T00:00:00Z,2024-08-06T11:24:56Z,22226397.943736,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,will-aoc-win-the-2024-us-presidential-election,presidential-election-winner-2024,0xd1cce1f51effdf3957144fdc87b5e8aace1d1f7ab21976a046b71744ecad8443,Will AOC win the 2024 US Presidential Election?,No,closed,2024-01-06T20:12:00Z,2024-11-05T12:00:00Z,2024-11-06T20:09:45Z,22011560.654836,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,will-nikki-haley-win-the-popular-vote-in-the-2024-presidential-election,presidential-election-popular-vote-winner-2024,0x0c12d7b5322f432a0c4ac8806b476c7483c4d44061ca1188b6f749ec9db34996,Will Nikki Haley win the popular vote in the 2024 Presidential Election?,No,closed,2024-01-09T23:39:00Z,2024-11-05T00:00:00Z,2024-11-12T09:47:57Z,21923974.494067,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,will-vivek-ramaswamy-win-the-2024-us-presidential-election,presidential-election-winner-2024,0x696baf880832d000a37ea87cc94235b1ac58e7e9fe7a144ccf5d141877629134,Will Vivek Ramaswamy win the 2024 US Presidential Election?,No,closed,2024-01-04T23:02:00Z,2024-11-05T00:00:00Z,2024-11-06T19:30:56Z,21181731.472915,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,will-biden-drop-out-of-presidential-race,will-biden-drop-out-of-presidential-race,0x3ac961dca3c4f0fc34bf94c661962012ab5e8bcdcadfc99affa06eddde00b29f,Biden drops out of presidential race?,Yes,closed,2023-09-21T16:18:35.358Z,2024-11-04T12:00:00Z,2024-07-21T20:20:56Z,21122389.820576,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,will-another-candidate-win-the-2024-so-paulo-mayoral-election,so-paulo-mayoral-election-2024,0xa334392ed0a06006c57dbf787ee9eaf69d52535ee8b8d8786ca271592a7f46d9,Will another candidate win the 2024 São Paulo mayoral election?,No,closed,2024-08-29T20:40:46.820792Z,2024-10-06T12:00:00Z,2024-10-28T01:21:05Z,21001687.12647,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,democrats-and-republicans-both-lose-the-2024-presidential-election,electoral-college-margin-of-victory-in-the-2024-presidential-election,0x547171b466f04230c9a6bfd13a71fb24de3442e10ce5cea95232d970f36fd5bf,Democrats and Republicans both lose the 2024 Presidential Election?,No,closed,2024-01-12T00:43:00Z,2024-11-05T00:00:00Z,2024-11-07T08:41:51Z,20963826.152231,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,fed-rate-cut-by-september-18,fed-rate-cut-by,0xa0811c97f529d627b7774a5b188e605736b745a1f892c39e16c5a022fdb84b8b,Fed rate cut by September 18?,Yes,closed,2024-03-08T18:55:46.214Z,2024-09-18T00:00:00Z,2024-09-18T20:17:10Z,20345317.826273,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,will-the-fed-change-rates-to-another-level-after-nov-meeting,fed-interest-rates-november-2024,0x61962c3f51c9c2e4f3885da88b70d3378a822830e42df02a19c7b035737515bc,Will the FED change rates to another level after Nov meeting?,No,closed,2024-09-18T18:10:52.647425Z,2024-11-07T12:00:00Z,2024-11-07T22:54:40Z,19150629.538967,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,will-a-democrat-win-the-popular-vote-and-a-republican-win-the-presidency,which-party-wins-presidency-popular-vote,0xc53c00d3ed7df96cb528e049ca2d8a6056b620a82bfffd3ad58d35c5f92c02d6,Will a Democrat win the popular vote and a Republican win the Presidency?,No,closed,2024-05-15T15:30:36.233Z,2024-11-05T12:00:00Z,2024-11-07T00:39:51Z,18758441.931819,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,will-a-republican-win-the-popular-vote-and-a-democrat-win-the-presidency,which-party-wins-presidency-popular-vote,0x136e99098f7d4087b4c5775d9f9a512de67e50bda37e88fa86b05a226c390182,Will a Republican win the popular vote and a Democrat win the Presidency?,No,closed,2024-05-15T16:58:11.826Z,2024-11-05T12:00:00Z,2024-11-07T01:33:34Z,17751068.899255,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,fed-increases-interest-rates-by-25-bps-after-september-2024-meeting,fed-interest-rates-september-2024,0x0a533c938200a10df86423dfbe621a2f36bfd4abc457615cf4992ed721c566bf,Fed increases interest rates by 25+ bps after September 2024 meeting?,No,closed,2024-08-02T20:44:18.626Z,2024-09-18T12:00:00Z,2024-09-18T21:25:00Z,17625581.465252,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,will-the-republican-candidate-win-iowa-by-9pt0-10pt0,iowa-margin-of-victory,0x3b31077b28d3b1173b625165d647cd5d1ce3fb123d1eecd7fd81d54f2722058b,Will the Republican candidate win Iowa by 9.0-10.0%? ,No,closed,2024-11-03T01:31:20.972951Z,2024-11-05T12:00:00Z,2024-12-02T23:14:44Z,17135203.886696,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,will-israel-invade-syria-in-2024,will-israel-invade-syria-in-2024,0x7949174f6cb3b0781fbd1a63a51fb7d2e72ac2d7cff1628f2c62477b64734bff,Will Israel invade Syria in 2024?,Yes,closed,2024-09-13T15:43:58.948Z,2024-12-31T12:00:00Z,2024-12-21T00:31:57Z,16819559.7366551,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,will-a-3rd-party-candidate-win-the-popular-vote-or-the-presidency,which-party-wins-presidency-popular-vote,0xab0132a0b89e43d95c2643ac835877c757849e9a64ebac3c9f0c4696db41a288,Will a 3rd party candidate win the popular vote or the Presidency?,No,closed,2024-05-15T15:30:36.649Z,2024-11-05T12:00:00Z,2024-11-07T00:39:47Z,16641464.207499,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,will-elizabeth-warren-win-the-2024-democratic-presidential-nomination,democratic-nominee-2024,0xe721d257bb72949a6c61a77847b7880519a6164a8211e815da15eccd750c4626,Will Elizabeth Warren win the 2024 Democratic Presidential Nomination?,No,closed,2024-01-13T01:34:00Z,2024-08-19T00:00:00Z,2024-08-06T12:01:24Z,16590051.97809,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,will-josh-shapiro-be-the-2024-democratic-vp-nominee,democratic-vp-nominee,0xe64f063b9e2b02f8ac679ebacfb938088c1ddde2a953a1ebfd4a92b802910371,Will Josh Shapiro be the 2024 Democratic VP nominee?,No,closed,,2024-08-22T12:00:00Z,2024-08-06T23:21:48Z,16505096.89462,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,trump-wins-every-swing-state,trump-wins-every-swing-state,0xcf263497b4bd594b3eaf650de77df2483c3443a929e815a4bb8ce2b8cce50de1,Trump wins every swing state?,Yes,closed,2024-07-22T17:23:42.576Z,2024-11-05T12:00:00Z,2024-11-10T06:31:53Z,16221133.479478,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,will-the-democratic-candidate-win-pennsylvania-by-1pt0-1pt5,pennsylvania-margin-of-victory,0xcbf51fc68dba66dd5715fd69c9cf5abea1fd8634c8df380bf79eecf0a89d3e09,Will the Democratic candidate win Pennsylvania by 1.0%-1.5%?,No,closed,2024-09-17T23:26:22.224Z,2024-11-05T12:00:00Z,2024-12-05T04:06:23Z,16035015.066406,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,will-kamala-harris-be-d-nom-for-vp-on-election-day,democratic-vp-nominee-on-election-day,0x2d705e1f43d6460d03dd62f0161c21d685332b419e075a7b7e1b6ab95e9543e1,Will Kamala Harris be D-nom for VP on Election Day?,No,closed,2024-08-18T23:39:14.542Z,2024-11-04T12:00:00Z,2024-11-05T14:24:05Z,15875426.270427,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,kamala-swap-at-dnc,kamala-swap-at-dnc,0x4aa64e62f39f54545369c372da7de8bfc6b2e178b5c0f121a0177a225eca9eeb,Kamala Harris replaced as nominee at DNC?,No,closed,2024-08-08T16:38:18.386Z,2024-08-22T12:00:00Z,2024-08-23T05:48:18Z,15865808.651939,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,will-the-republican-candidate-win-iowa-by-3pt0-4pt0,iowa-margin-of-victory,0xc38d749d7d1b64e8c720cf6440f095773069b8243e7a347f651782c2ec566ea5,Will the Republican candidate win Iowa by 3.0-4.0%? ,No,closed,2024-11-03T01:34:29.588194Z,2024-11-05T12:00:00Z,2024-12-02T23:29:28Z,15358928.308862,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,will-a-republican-win-the-popular-vote-and-the-presidency,which-party-wins-presidency-popular-vote,0x2010ff3939e8e664dd57369aa907bbaa6d03ae18be27fe3ab2f4cdcb95a8b2ab,Will a Republican win the popular vote and the Presidency? ,Yes,closed,2024-05-14T16:02:14.999Z,2024-11-05T12:00:00Z,2024-11-07T00:49:10Z,15286458.166973,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,fed-decreases-interest-rates-by-75-bps-after-november-2024-meeting,fed-interest-rates-november-2024,0x20e2d5f8c92270e87a3f60672a67c649e781f9c2ab8b30055ce4e2fb48c458dd,Fed decreases interest rates by 75+ bps after November 2024 meeting?,No,closed,2024-08-02T19:28:58.198711Z,2024-11-07T12:00:00Z,2024-11-07T22:49:58Z,15031954.754479,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,will-marina-helena-win-the-2024-so-paulo-mayoral-election,so-paulo-mayoral-election-2024,0xe80c03604e9055bfa5ed975f54f0e49b2846048a15e65541a066a8cdc984f139,Will Marina Helena win the 2024 São Paulo mayoral election?,No,closed,2024-08-29T20:30:32.61418Z,2024-10-06T12:00:00Z,2024-10-07T06:24:24Z,14849907.389069,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,will-a-democrat-win-the-popular-vote-and-the-presidency,which-party-wins-presidency-popular-vote,0xafde9e890a2db339b6515cd75c2d09574dcaf731b483a1ef6ea0a3abc5ec8abd,Will a Democrat win the popular vote and the Presidency? ,No,closed,2024-05-14T15:49:07.689964Z,2024-11-05T12:00:00Z,2024-11-07T01:23:52Z,14756382.198283,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
Politics,will-elizabeth-warren-win-the-2024-us-presidential-election,presidential-election-winner-2024,0x3120827dc12167d09fd9f08233e2b540054a2ed90aad65c023bc1da9d38b29d9,Will Elizabeth Warren win the 2024 US Presidential Election?,No,closed,2024-01-06T20:12:00Z,2024-11-05T00:00:00Z,2024-11-06T20:24:59Z,14714813.728,trump; biden; congress; senate; policy; legislation; debate; rally; administration; political
