category,market_slug,event_slug,condition_id,title,resolution,status,open_time,close_time,settlement_ts,volume
Economics,fed-rate-hike-by-april-2026-meeting,fed-rate-hike-by,0x365ea48d7238e8f8dd137665e562997d29db9d949d5dc48beac9a34ec97c17d9,Fed Rate Hike by April 2026 Meeting?,,open,2026-03-31T21:37:30.398099Z,2026-12-09T00:00:00Z,,24458.8
Economics,will-the-audemars-piguet-index-hit-41000-low-by-april-30,will-audemars-piguet-prices-hit-by-april-30,0x810ea3f7e644abd342421a415bc93b07838fdd84111de6b7c5ee836bbfc33b8d,"Will the Audemars Piguet Index hit $41,000 (LOW) by April 30?",,open,2026-03-17T14:19:00.40945Z,2026-04-30T00:00:00Z,,12511.8
Economics,us-recession-by-end-of-2026,us-recession-by-end-of-2026,0xfdc73f10edf0266756686f35b5712cffa828b0940fc015e0426c76c934c2105d,US recession by end of 2026?,,open,2025-09-29T22:27:19.597259Z,2027-01-31T00:00:00Z,,1.3649e+06
Economics,will-annual-inflation-increase-by-3pt9-in-april,april-inflation-us-annual,0x753da743d8afe66bfeb0ea62f2490706b0bf8713fa908a6ec7ecce0f07a852a3,Will annual inflation increase by 3.9% in April?,,open,2026-04-10T20:55:32.020294Z,2026-05-12T00:00:00Z,,7361.26
Economics,will-the-us-lose-more-than-50k-jobs-in-april,how-many-jobs-added-in-april-296,0xc47368cc46824837f6f62a1dbf4721e5bbbac2a795eb6ff304b9338964605d74,Will the US lose more than 50k jobs in April?,,open,2026-04-03T22:59:26.293349Z,2026-05-08T00:00:00Z,,2103.09
Economics,will-the-bank-of-canada-announce-a-50-bps-decrease-at-the-april-meeting,bank-of-canada-decision-in-april,0x36117681731c8cd6e36686291b59153b4d1a92a375f6e6c2d58cc643d65fcd52,Will the Bank of Canada announce a 50+ bps decrease at the April meeting?,,open,2026-01-31T00:09:31.589746Z,2026-04-29T00:00:00Z,,65309.7
Economics,will-powell-say-tariff-inflation-during-april-press-conference,what-will-powell-say-during-april-press-conference,0xb577df08d819ba1982d3deee20b5e87450837c942bc120671a1aaf5da5aacbea,"Will Powell say ""Tariff inflation"" during April press conference?",,open,2026-04-03T23:10:59.081932Z,2026-04-29T00:00:00Z,,886.307
Economics,will-the-rolex-index-hit-12450-high-by-april-30,will-rolex-prices-hit-by-april-30,0x1638edbc9000c15421228f5e48e037e38499c53d8bf1d020f7223525e0613599,"Will the Rolex Index hit $12,450 (HIGH) by April 30?",,open,2026-03-17T00:57:23.169505Z,2026-04-30T00:00:00Z,,7474.54
Economics,tariff-increase-on-canada-in-effect-by-june-30,tariff-increase-on-canada-in-effect-by-june-30,0xfd1be18abbc39bdf1b16659499488e584e6c06c7b1959b425b5fb4b046d01a33,Tariff increase on Canada in effect by June 30?,,open,2026-01-24T17:35:55.61725Z,2026-06-30T00:00:00Z,,31682.4
Economics,will-monthly-inflation-increase-by-0pt3-or-less-in-april,april-inflation-us-monthly,0xb01fbf9c684f7a5fca30c6ac41134d4cca688dcd1bef5dc873d48fe6be8317f9,Will monthly inflation increase by 0.3% or less in April?,,open,2026-04-10T20:54:09.203117Z,2026-05-12T00:00:00Z,,1733.87
Economics,1k-container-ship-transits-of-suez-canal-in-q1-2026,1k-container-ship-transits-of-suez-canal-in-q1-2026,0xbc0c2fb9bbd76edffd0e085dc3fd183da25452f900e1fdbb0ffedf1a656f7dbf,1k+ container ship transits of Suez Canal in Q1 2026?,,open,2025-11-25T21:59:40.843477Z,2026-03-31T00:00:00Z,,57470.5
Economics,will-the-feds-lower-bound-reach-2pt75-or-lower-before-2027-448-727-854,what-will-fed-rate-hit-before-2027,0x2bb4294142c311763ca6be27ceffcef132f5ac8281f98a62abe02f6e6a8c0107,Will the Fed’s lower bound reach 2.75% or lower before 2027?,,open,2025-11-18T20:38:17.615486Z,2026-12-31T00:00:00Z,,268583
Economics,will-eurozone-gdp-growth-in-q1-2026-be-between-1pt7-and-2pt0,eurozone-gdp-growth-in-q1-2026,0x861e4c7cc48d56c4f002cd3867c425a568488dfacc14cbe743bcbf6f8ff509fa,Will Eurozone GDP growth in Q1 2026 be between 1.7% and 2.0%?,,open,2026-02-02T21:04:27.434516Z,2026-04-30T00:00:00Z,,3737.59
Economics,us-x-cuba-economic-deal-by-april-30-2026,us-x-cuba-economic-deal-by,0xb6cff6ebb83970f5f95b839cd9c104dd60c65015bf7c4cd45d3031fcc6774065,"US x Cuba economic deal by April 30, 2026?",,open,2026-03-13T18:14:12.452738Z,2026-06-30T00:00:00Z,,85164
Economics,will-mexicos-2026-annual-inflation-be-between-3pt00-and-3pt49,mexico-annual-inflation-2026,0x039aecea63c2728234a00cbcf27ea0db3247c488b3cc97cf1cd213b2a4735edb,Will Mexico’s 2026 Annual Inflation be between 3.00% and 3.49%?,,open,2026-02-09T23:39:44.391662Z,2027-01-08T00:00:00Z,,25671.5
Economics,will-the-bank-of-korea-decrease-the-base-rate-after-the-may-meeting,bank-of-korea-decision-in-may,0x610d7b0ea9a73f5701960593b976554b39da176a5ed8e094cde95c23b1b24657,Will the Bank of Korea decrease the base rate after the May Meeting?,,open,2026-02-27T00:29:12.109177Z,2026-05-28T00:00:00Z,,27674.7
Economics,will-the-ecb-announce-an-increase-at-the-april-2026-meeting,ecb-interest-rates-april-2026,0xf8fd9b14ccfd4e76e5637ae507e0fac0a7cf4f38c0835faa23b9ff4f423bb065,Will the ECB announce an increase at the April 2026 meeting?,,open,2026-02-06T21:56:27.213768Z,2026-04-30T00:00:00Z,,254237
Economics,will-eurozone-annual-gdp-growth-in-2026-be-between-4pt0-and-5pt0,eurozone-annual-gdp-growth-2026,0x03b6de28d45d1468575f5fe5c327959250c4f6c9f8bb62b1a14c48587f7b9cb2,Will Eurozone annual GDP growth in 2026 be between 4.0% and 5.0%?,,open,2026-01-22T00:32:10.016727Z,2027-01-31T00:00:00Z,,1377.99
Economics,will-chinas-2026-annual-gdp-growth-yy-be-9-or-higher,china-annual-gdp-growth-2026,0x827e8d5590195f18458406b7a5a38bf53234eff69cbb5a33fe4a4deee63162e0,Will China’s 2026 annual GDP growth (Y/Y) be 9% or higher?,,open,2026-01-21T23:24:03.911197Z,2026-01-31T00:00:00Z,,76963.5
Economics,will-indias-2026-annual-inflation-be-between-3pt75-and-4pt49,india-annual-inflation-2026,0x99f9b93f2a1722242f785513441a6b53329b974016cee38cc18ab7a6d9580734,Will India’s 2026 Annual Inflation be between 3.75% and 4.49%?,,open,2026-02-09T23:40:49.038583Z,2027-01-12T00:00:00Z,,22740.5
Economics,will-the-peoples-bank-of-china-increase-rates-in-april,peoples-bank-of-china-rate-change-in-april,0xe566a096b545e9e1ac3f2c96e3fe5b03153ec4c1e0803cada1890d78fafd01f0,Will the People's Bank of China increase rates in April?,,open,2026-03-31T21:51:30.905946Z,2026-04-30T00:00:00Z,,19790.2
Economics,ecb-rate-hike-in-2026,ecb-rate-hike-in-2026,0x26e6aa82c5fa62e9a146521aa5bfd7b5f4c5b47b92e66507defe992bd09a173f,ECB rate hike in 2026?,,open,2025-12-23T22:45:14.40979Z,2026-12-31T00:00:00Z,,95903.3
Economics,eu-debt-downgrade-before-2027,eu-debt-downgrade-before-2027,0x5a9d912131826ecce7076d83cf6e5f674fa0e1cfafbe73ec9ae3b2a84a54c0b9,EU debt downgrade before 2027?,,open,2026-01-07T23:03:07.220952Z,2026-12-31T00:00:00Z,,869.037
Economics,negative-gdp-growth-in-2026,negative-gdp-growth-in-2026,0xd8c1b0a73653b1fb4fb6e8d13d0063d25810870d7ddf83e61fffb4de4522edf1,Negative GDP growth in 2026?,,open,2025-11-13T21:18:26.134Z,2027-01-29T00:00:00Z,,21308.4
Economics,will-chinas-annual-inflation-in-2026-be-less-than-1pt0,china-annual-inflation-2026,0x8c52b5498d48981d12b4e56bedaa011f8ea1db871528d321c248233b1da4b5cd,Will China's annual inflation in 2026 be less than -1.0%?,,open,2026-01-22T00:29:56.476304Z,2027-01-10T00:00:00Z,,17060.2
Economics,will-the-reserve-bank-of-australia-increase-the-target-for-the-cash-rate-after-the-may-meeting,reserve-bank-of-australia-decision-in-may,0x2ed04f1752e07f0bc7eb940d869779080f51f989ff81e812a951401f525298a1,Will the Reserve Bank of Australia increase the target for the cash rate after the May Meeting?,,open,2026-02-03T15:34:36.042484Z,2026-05-05T00:00:00Z,,17131.9
Economics,ecb-rate-cut-in-2026,ecb-rate-cut-in-2026,0x7afb0968d23370cf4daf85e6a483c45197181ffbc26122465af70ee15e56d286,ECB rate cut in 2026?,,open,2025-12-23T22:45:13.616002Z,2026-12-31T00:00:00Z,,25167.4
Economics,will-the-us-federal-government-take-a-stake-in-tiktok-usds-joint-venture-llc-or-bytedance,which-companies-will-the-us-take-a-stake-in,0xe61206a9db350886fbc62f56da9b6f7343a931b9e609038c486e9048aac1246c,Will the US federal government take a stake in TikTok USDS Joint Venture LLC or Bytedance?,,open,2026-02-03T15:40:40.778903Z,2026-12-31T00:00:00Z,,301.857
Economics,will-south-korea-gdp-growth-in-q1-2026-be-less-than-0,south-korea-gdp-growth-in-q1-2026,0x7156cdeeba0f0219e4e1d1f150eae828f98a6bef60ca786330ce5ab254288aba,Will South Korea GDP growth in Q1 2026 be less than 0%?,,open,2026-01-29T22:16:18.397614Z,2026-04-23T00:00:00Z,,16866.2
Economics,will-canadas-2026-inflation-be-between-3pt0-and-3pt4,canada-annual-inflation-2026,0x29c639f7498ae455e756f9f0851f93ea75a746c3c9cf4ed90ef7d1c6ded412bd,Will Canada’s 2026 inflation be between 3.0% and 3.4%?,,open,2026-01-22T00:24:15.660083Z,2027-01-18T00:00:00Z,,13244.9
Economics,will-the-bank-of-brazil-increase-the-selic-rate-after-june-2026-meeting,bank-of-brazil-decision-in-june,0x1b9241de79ca65e8ce76396b3845854363e5ae949f9eba70986f923fb4ecc9ce,Will the Bank of Brazil increase the Selic rate after June 2026 meeting?,,open,2026-03-24T23:36:18.378476Z,2026-06-16T00:00:00Z,,13583
Economics,will-the-ecb-announce-a-50-bps-increase-at-the-june-2026-meeting,ecb-interest-rates-june-2026,0x747b73e330b59aab9266491ae4c8ae9f79286e4da5f46656a0f61e9d767ee49d,Will the ECB announce a 50+ bps increase at the June 2026 meeting?,,open,2026-03-19T23:33:20.171036Z,2026-06-11T00:00:00Z,,7755.61
Economics,will-argentina-dollarize-by-june-30-2026,will-argentina-dollarize-by-june-30-2026,0x56c7155047a53039900207933ec97016bc9a4fa140fcc4cceb1e4622b659d813,"Will Argentina dollarize by June 30, 2026?",,open,2025-10-31T15:19:06.377162Z,2026-06-30T00:00:00Z,,12313.8
Economics,will-the-2026-trade-deficit-be-less-than-500b,us-trade-deficit-in-2026,0xaaf3bc4e63735b3bfcc7a008e00ce7466a699584a50e92d94cd256a0ced72a7c,Will the 2026 trade deficit be less than 500B?,,open,2026-02-26T00:27:22.135Z,2027-02-28T00:00:00Z,,16428.8
Economics,will-south-african-inflation-be-between-4pt4-and-4pt7-in-2026,south-africa-annual-inflation-2026,0xdd0d2a374345c7758710cbb8e70ae546d2c38e56b7a27b6b0a095a2ad7e2905b,Will South African inflation be between 4.4% and 4.7% in 2026?,,open,2026-01-26T22:59:54.94391Z,2027-01-20T00:00:00Z,,12088.8
Economics,will-us-crude-oil-reserves-fall-to-275m-by-june-5,will-us-crude-oil-reserves-fall-to-by-june-5,0x2db76ff226e5eb35295c6b701ba939f911a8c69cab4b406dfb9ebe40da40844f,Will US crude oil reserves fall to 275M by June 5?,,open,2026-04-10T20:53:15.554313Z,2026-06-30T00:00:00Z,,9653.94
Economics,will-the-fed-decrease-interest-rates-by-50-bps-after-the-april-2026-meeting,fed-decision-in-april,0xd72622d154dfe65b9c019d6afcfe75a55717e5c502db611f555b101aafbf6ec5,Will the Fed decrease interest rates by 50+ bps after the April 2026 meeting?,,open,2025-11-13T00:40:37.279833Z,2026-04-29T00:00:00Z,,4.37276e+07
Economics,will-us-gdp-growth-in-2026-be-between-0pt5-and-1pt0,gdp-growth-in-2026,0x88d5a8b1269b10cee37d493545be2c57ba335afb82e0d66eadea2c8db6758021,Will US GDP growth in 2026 be between 0.5% and 1.0%?,,open,2025-11-12T23:18:29.517Z,2027-01-29T00:00:00Z,,15052.1
Economics,will-brazils-annual-inflation-in-2026-be-between-3pt50-and-3pt99,brazil-annual-inflation-2026,0x045a227ee1a01e36ee49b7d935820d6cfea60e7d4998eaef105c17f749fc5522,Will Brazil’s Annual Inflation in 2026 be between 3.50% and 3.99%?,,open,2026-01-23T15:37:47.661043Z,2027-01-12T00:00:00Z,,8487.89
Economics,will-boeings-commercial-airplane-deliveries-in-q1-2026-be-above-150,boeing-airplane-deliveries-above-in-q1,0xd625bf2aa030fb38a018f46521d2c11f3a9a7a849a51ff2b51cef034386770ce,Will Boeing’s commercial airplane deliveries in Q1 2026 be above 150?,,open,2026-04-14T17:50:47.309969Z,2026-04-22T00:00:00Z,,9518.97
Economics,will-no-fed-rate-cuts-happen-in-2026,how-many-fed-rate-cuts-in-2026,0xd4e77ba6f29fc093509d24f508631abd445ecf506bbdc9c4c80e60256a318527,Will no Fed rate cuts happen in 2026?,,open,2025-09-29T22:24:45.988997Z,2026-12-31T00:00:00Z,,3.30762e+06
Economics,will-germany-gdp-growth-in-q1-2026-be-between-0pt4-and-0pt6,germany-gdp-growth-in-q1-2026,0xb0c7a5730b57f3e3b773f9c7510eb014e7662360e3d6a5ebf6cd598cac4c523c,Will Germany GDP growth in Q1 2026 be between 0.4% and 0.6%?,,open,2026-01-31T00:08:37.293759Z,2026-04-30T00:00:00Z,,13954.4
Economics,will-south-koreas-2026-annual-inflation-be-at-least-3pt0,south-korea-annual-inflation-2026,0x6e6279b5d44197881e0f4d6b091c5c6377e48dd8027e58f5a002c14b8df948dd,Will South Korea’s 2026 Annual Inflation be at least 3.0%?,,open,2026-02-06T22:43:31.314246Z,2026-12-31T00:00:00Z,,8292.01
Economics,will-lyfts-total-rides-in-q1-2026-be-above-260m,lyft-total-rides-above-in-q1,0x22ff7a0cf934d8dec65168f67aa8e1d76a00fab4d5ce03d181ef860e0f7d79e7,Will Lyft’s total rides in Q1 2026 be above 260m?,,open,2026-04-10T20:55:59.536942Z,2026-05-14T00:00:00Z,,8821.67
Economics,will-the-fed-increase-interest-rates-by-25-bps-after-the-july-2026-meeting,fed-decision-in-july-181,0xb5c0abeecb5502e6e8d83155c27819174d8317af3c425c3afc5a8c45257a3793,Will the Fed increase interest rates by 25 bps after the July 2026 meeting?,,open,2026-03-20T00:12:51.189884Z,2026-07-29T00:00:00Z,,3.03634e+06
Economics,will-uk-gdp-growth-in-q1-2026-be-between-0-and-0pt3,uk-gdp-growth-in-q1-2026-675,0x94a37dd6921047c9027a83d31f03ff84d21c0dd1a6f92d80d620a177fea39011,Will UK GDP growth in Q1 2026 be between 0% and 0.3%?,,open,2026-02-12T22:35:51.704598Z,2026-05-14T00:00:00Z,,9485.57
Economics,will-the-uks-2026-inflation-be-at-least-4pt5,uk-annual-inflation-in-2026,0xe6e0dd575ce5f8754ea0d7201c87ae14b2c7ea4a6998491aa036dc5240f35e56,Will the UK’s 2026 inflation be at least 4.5%?,,open,2026-01-22T00:28:02.757131Z,2027-01-20T00:00:00Z,,865.846
Economics,will-the-bank-of-korea-decrease-the-base-rate-after-the-july-meeting,bank-of-korea-decision-in-july,0x95cfdb3ffb01b029a7f2b766c2ebf0ba677fc8a75f65300643c68516041724d5,Will the Bank of Korea decrease the base rate after the July Meeting?,,open,2026-04-13T22:19:57.101889Z,2026-07-16T00:00:00Z,,8179.48
Economics,will-the-fed-decrease-interest-rates-by-50-bps-after-the-june-2026-meeting,fed-decision-in-june-825,0x4e4a7df876b0c04f0b8b29b9073eddfbaf5c787192da825ae7ca1031bc8cfd15,Will the Fed decrease interest rates by 50+ bps after the June 2026 meeting?,,open,2025-12-10T21:45:56.196927Z,2026-06-17T00:00:00Z,,2.60677e+06
Economics,another-us-debt-downgrade-before-2027,another-us-debt-downgrade-before-2027,0x5a60b4be0fe9dc72939aa24102bb320803cb6d1d43e4945eda48efd683a88572,Another US debt downgrade before 2027?,,open,2025-11-05T19:56:56.148Z,2026-12-31T00:00:00Z,,9039.83
Economics,will-argentinas-monthly-inflation-in-april-2026-be-between-3pt4-and-3pt6,argentina-monthly-inflation-april,0x2d37e87fe6df7e892d44f5fccfdbdfd7d0980a0cf460ee8843d525a19f99ec8d,Will Argentina’s monthly inflation in April 2026 be between 3.4% and 3.6%?,,open,2026-04-20T20:30:14.405923Z,2026-05-14T00:00:00Z,,
Economics,will-the-reserve-bank-of-new-zealand-decrease-the-official-cash-rate-after-the-may-decision,reserve-bank-of-new-zealand-decision-in-may,0x930ee3cce999f593dba9767f8f094eb7afd01e2dd26b4ddeb5f345f1a92e45e3,Will the Reserve Bank of New Zealand decrease the official cash rate after the May decision?,,open,2026-02-17T22:54:59.144116Z,2026-05-27T00:00:00Z,,6523.42
Economics,fed-rate-cut-by-april-2026-meeting,fed-rate-cut-by-629,0x626d0441b078eefbe2c49047960e7a3b6b4512c235507a2528ccc0f95f2474a6,Fed rate cut by April 2026 meeting?,,open,2025-12-16T19:29:03.160851Z,2026-04-29T00:00:00Z,,433920
Economics,will-the-us-national-debt-hit-40-trillion-before-2027,peak-us-national-debt-before-2027,0x83c948109c75656cc3a996b589052be0d06f68ebb016a14f82b0ded1faaa05ad,Will the U.S. national debt hit $40 trillion before 2027?,,open,2025-11-05T19:41:59.462Z,2026-12-31T00:00:00Z,,4947.01
Economics,will-argentinas-annual-inflation-be-less-than-20,argentina-annual-inflation-2026,0x9caf172337fa494c65ffb9d2f2241b9dce1ffa222efb681c959abcdd74ec164e,Will Argentina’s annual inflation be less than 20%?,,open,2026-01-21T12:17:24.660139Z,2027-01-10T00:00:00Z,,2404.54
Economics,will-the-reserve-bank-of-australia-increase-the-target-for-the-cash-rate-after-the-june-meeting,reserve-bank-of-australia-decision-in-june,0xd4719b9909ddfd1c2b1bac37d800e4cedbca38fcc36272030f70176cb4b23c1e,Will the Reserve Bank of Australia increase the target for the cash rate after the June Meeting?,,open,2026-03-19T23:33:42.384605Z,2026-06-16T00:00:00Z,,6507.7
Economics,christine-lagarde-out-as-ecb-president-in-2026,christine-lagarde-out-as-ecb-president-in-2026,0x47a99f8df527cbf1e19395681e761d3b8e720402eeb103037be35f78b4141517,Christine Lagarde out as ECB president in 2026?,,open,2026-02-24T01:26:57.701096Z,2026-12-31T00:00:00Z,,12600.9
Economics,will-world-gdp-growth-be-2pt9-in-2026,2026-world-gdp-growth,0xa3833fb4962f96f7232768080bdd927746ac897d4bfa5f9a0ffbac9c05be7be5,Will world GDP growth be ≤2.9% in 2026?,,open,2026-01-23T16:20:15.91398Z,2027-01-15T00:00:00Z,,3742.68
Economics,costco-increases-hotdog-price-before-2027,costco-increases-hotdog-price-before-2027,0xd372089035707ca4059017c125091d6f04098f2471a5e94d163e31be46562a73,Costco increases hotdog price before 2027?,,open,2025-12-03T00:09:03.098617Z,2026-12-31T00:00:00Z,,8925.83
Economics,will-the-median-home-value-in-miami-be-between-1215000-and-1250000-on-april-30,what-will-the-median-home-value-in-miami-be-on-april-30,0x9fee3f552638417d6190e75af942595156290c8b5fc8781bf827a8998bbd616c,"Will the median home value in Miami be between $1,215,000 and $1,250,000 on April 30?",,open,2026-03-30T22:14:55.544948Z,2026-05-01T00:00:00Z,,3564.68
Economics,will-the-upper-bound-of-the-target-federal-funds-rate-be-4pt5-at-the-end-of-2026-139,what-will-the-fed-rate-be-at-the-end-of-2026,0x3d20f26deb9b9cc7e24e5e06c10234a722d93bac095ce1105c59b44b503078d7,Will the upper bound of the target federal funds rate be ≥ 4.5% at the end of 2026?,,open,2026-01-12T17:46:37.908382Z,2026-12-09T00:00:00Z,,2.38951e+06
Economics,will-mexico-gdp-growth-in-q1-2026-be-between-1pt0-and-1pt5,mexico-gdp-growth-in-q1-2026,0xc3d3c8be03e1aa5707e3bd0ea25b49cde09423c18c5681289c486902ba41db0a,Will Mexico GDP growth in Q1 2026 be between 1.0% and 1.5%?,,open,2026-01-31T00:03:04.965276Z,2026-04-30T00:00:00Z,,720.988
