category,market_slug,event_slug,condition_id,title,resolution,status,open_time,close_time,settlement_ts,volume
Climate and Weather,iceland-volcanic-eruption-by-dec-31,iceland-volcanic-eruption-by-dec-31,0x6c9c6fbd8798865f20547233e6a4ef00076c6774d51d858b540e41d31dbcc4f1,Iceland volcanic eruption by Dec 31?,Yes,closed,2023-11-28T17:22:27.879Z,2023-12-31T00:00:00Z,2023-12-19 01:04:34+00,10561.8
Climate and Weather,100-bird-flu-cases-in-us-by-2025,100-bird-flu-cases-in-us-by-2025,0x80deadab86a66618fe685e817bf72c57e97eb4d9e80bd0deafbbcad672d20758,100+ Bird Flu cases in U.S. before 2025?,No,closed,2024-12-19T20:59:52.552Z,2024-12-31T12:00:00Z,2025-01-01 08:33:22+00,194611
Climate and Weather,will-there-be-more-than-14-named-storms-during-atlantic-hurricane-season,number-of-named-storms-during-atlantic-hurricane-season,0xdc38b041dac04feb5136d909c1b5e4912f538e851cd14eac48d2af5f95a07e6a,Will there be more than 14 named storms during Atlantic Hurricane Season?,Yes,closed,2024-09-17T21:20:53.795Z,2024-12-01T12:00:00Z,2024-10-19 18:37:03+00,94831.7
Climate and Weather,will-the-final-global-heat-increase-be-1pt13-or-greater-for-2023,2023-global-heat-increase,0x1e77eb99e2bcc6d0c5b4931744780af128b8ddd8090a8673870f09bef4e56db3,Will the final global heat increase be 1.13 or greater for 2023?,Yes,closed,2023-09-18T20:24:00.847Z,2023-12-31T00:00:00Z,2024-01-12 17:58:55+00,353862
Climate and Weather,iceland-volcanic-eruption-by-nov-17,iceland-volcanic-eruption-by-nov-17,0x57804dfa458ef25a1ffb46d46d19e726adeef9dbefddc3ce7ca7f363130701d7,Iceland volcanic eruption by Nov 17?,No,closed,2023-11-14T18:53:47.021Z,2023-11-17T00:00:00Z,2023-11-18 02:01:46+00,4166.62
Climate and Weather,spacex-starship-launch-by-nov-18,spacex-starship-launch-by-nov-18,0x7a9c74cacb418bd29122ffe68450ff7e4a18feb4b898c83012505c04baae1307,SpaceX Starship launch by Nov 18?,No,closed,2024-11-12T00:20:06.415578Z,2024-11-18T12:00:00Z,2024-11-19 07:02:56+00,95434.2
Climate and Weather,will-there-be-19-or-more-named-storms-during-the-2023-atlantic-hurricane-season,how-many-named-storms-during-atlantic-hurricane-season,0x2378951c1797e85658ab0d2460305a258ee3c802e549fd55653b190dd1d36782,Will there be 19 or more named storms during the 2023 Atlantic Hurricane Season?,Yes,closed,2023-05-24T18:01:11.713Z,2023-12-01T00:00:00Z,2023-10-19 00:06:09+00,91223.7
Climate and Weather,will-2024-have-the-hottest-may-on-record,will-2024-have-the-hottest-may-on-record,0xec863f6b45e78fd9edd6d21a85542eeda3a31e163f8d0a3cd283d68f605b9fb6,2024 May hottest on record?,Yes,closed,2024-05-02T16:09:13.299064Z,2024-06-01T12:00:00Z,2024-06-11 17:27:16+00,190128
Climate and Weather,megaquake-in-december,megaquake-in-december,0x7538613994b9414f1922fb33f2efbaee49f388422b5620e66d4b27eb684bf07c,Megaquake in December?,No,closed,2024-12-03T18:21:38.225323Z,2024-12-31T12:00:00Z,2025-01-01 09:36:30+00,286208
Climate and Weather,100-bird-flu-cases-by-friday,100-bird-flu-cases-by-friday,0x9c1fcda245f399b5dc81675c650d93dfa0b1e61c393c0dd7c8df8d25fbdd7cab,100+ Bird Flu cases by Friday?,No,closed,2024-11-18T19:54:57.170034Z,2024-11-22T12:00:00Z,2024-11-23 07:05:27+00,69692.4
Climate and Weather,will-helene-make-landfall-at-category-3,helene-landfall-at-what-category,0x6b17acd2f5f750e2a27bfad4e9324648673edd34e761257a88ca8e8cc693d95d,Will Helene make landfall at category 3?,No,closed,2024-09-25T18:34:06.173Z,2024-10-15T12:00:00Z,2024-09-27 06:33:04+00,41115.3
Climate and Weather,2024-june-hottest-on-record,2024-june-hottest-on-record,0xbcb307604e203db5f45ddfa06695b9ed8ee9e8c8284252807f146d9c105b7981,2024 June hottest on record?,Yes,closed,2024-06-06T14:08:41.914447Z,2024-07-01T12:00:00Z,2024-07-10 17:48:21+00,114342
Climate and Weather,megaquake-in-september,megaquake-in-september,0xe8537d8a2baccc384fe79cba9ab3a01297a7865242dff70ab917d26f29a3da00,Megaquake in September?,No,closed,2024-09-03T23:43:13.602Z,2024-09-30T12:00:00Z,2024-10-01 06:42:22+00,89555.1
Climate and Weather,stranded-astronauts-depart-on-boeing-starliner-by-july-21,stranded-astronauts-depart-on-boeing-starliner-by-july-21,0xd6dc09210b8326511175f8d7adb3c9743eba77f10c24a6a71b9449e5ab5ea534,Stranded astronauts depart on Boeing Starliner by July 21?,No,closed,2024-06-21T19:51:54.914Z,2024-07-21T12:00:00Z,2024-07-22 06:14:15+00,23050.2
Climate and Weather,will-beryl-hit-the-us-as-a-tropical-storm,will-beryl-hit-the-us-as-a-tropical-storm,0x86bb6ae2c5d6ae0cf0efd9b4fcea71c57116b2738213c0f93575ef1ebf190bd9,Will Beryl hit the US as a tropical storm?,No,closed,2024-07-02T15:20:51.22382Z,2024-07-08T12:00:00Z,2024-07-09 06:36:44+00,28670.4
Climate and Weather,will-april-2024-show-an-increase-between-1pt20c-1pt25c,how-hot-will-april-2024-be,0x7fe1c5da1d0b1adac75a6b185a8ac59849ce20bfd2019ed7d45ef65a08a64c5c,Will April 2024 show an increase between 1.20°C-1.25°C?,No,closed,2024-04-11T00:18:05.726Z,2024-05-01T12:00:00Z,2024-05-10 19:14:42+00,98020.4
Climate and Weather,megaquake-in-august,megaquake-in-august,0xcb3123c3b65d3da0f0d99a4f9f1c7d3f7e59e481905188752bfba2a4861b0eed,Megaquake in August?,No,closed,2024-08-12T16:09:43.034163Z,2024-08-31T12:00:00Z,2024-09-01 06:14:49+00,81650.7
Climate and Weather,stranded-astronauts-return-on-boeing-starliner-by-july-4,stranded-astronauts-return-on-boeing-starliner-by-july-4,0x71dfcc163a40472f0ec1f110184f5a7eab093dad3e3b47909f79764b96f07444,Stranded astronauts depart on Boeing Starliner by July 4?,No,closed,2024-06-21T19:59:43.437Z,2024-07-04T12:00:00Z,2024-07-05 06:47:31+00,21010.3
Climate and Weather,will-francine-hit-us-as-a-hurricane,will-francine-hit-us-as-a-hurricane,0x2da1a5f3ef27de87daa731ba86cd5b6c9ac94a3480a242c8447e3db7bbe5d4e8,Will Francine hit US as a hurricane?,Yes,closed,2024-09-10T17:03:08.596542Z,2024-09-30T12:00:00Z,2024-09-12 00:20:30+00,4439.95
Climate and Weather,is-the-room-temp-superconductor-real,is-the-room-temp-superconductor-real,0xb0e72032ff0155c4dfbf0d5b8da76c07f13b99c01f1fb8e3b84b2926c21594f1,Is the Room-Temp Superconductor real?,No,closed,2023-07-26T16:32:30.891Z,2023-12-31T00:00:00Z,2024-01-01 07:32:15+00,3.5944e+06
Climate and Weather,megaquake-in-october,megaquake-in-october,0xb655a5eb8829d2aca283da63aa93084031dde0ce729dbe6f07f4fa50b16ce526,Megaquake in October?,No,closed,2024-10-01T18:19:19.206741Z,2024-10-31T12:00:00Z,2024-11-01 06:50:07+00,75023.2
Climate and Weather,blast-launch-delayed,blast-launch-delayed,0xfa2d0ea84ef08d3ebffe03bcffd36e699d5a4ac9c5eaa041c89d71aaf7447a6a,Blast launch delayed?,No,closed,2024-02-26T19:11:48.31Z,2024-03-01T00:00:00Z,2024-02-29 23:49:14+00,14480
Climate and Weather,will-a-hurricane-make-landfall-in-the-us-in-november,will-a-hurricane-make-landfall-in-the-us-in-november,0xab587ea7f2ae79dd5afcdf00e40fc75fb656d488e815ee36707b95b61fe74e20,Will a hurricane make landfall in the US in November?,No,closed,2023-10-31T16:09:42.012Z,2023-11-30T00:00:00Z,2023-12-01 07:04:22+00,1413
Climate and Weather,august-temperature-increase-by-less-than-1pt15c,august-2024-temperature-increase-c,0xbfe1f4ddd4769cbabdca18d3bbf2fc4dddfcd90d7d4c34b06fcb25d6e4bbf4ac,August temperature increase by less than 1.15°C?,No,closed,2024-08-13T19:19:21.121855Z,2024-08-31T12:00:00Z,2024-09-10 18:23:42+00,473762
Climate and Weather,megaquake-in-november,megaquake-in-november,0xa8c2c11505b78c289e2603ebc3b46ebb736a73302313da4dc042a3e3db38a9f6,Megaquake in November?,No,closed,2024-11-06T16:29:18.319979Z,2024-11-30T12:00:00Z,2024-12-01 07:24:59+00,63269.5
Climate and Weather,respiratory-illness-surge-in-china-declared-a-global-pandemic-by-feb-1,respiratory-illness-surge-in-china-declared-a-global-pandemic-by-feb-1,0x2f0519a4a4694806f31f543e6a4d33ee2f7d0fc7591273b8504c9649a387c004,Respiratory illness surge in China declared a global pandemic by Feb 1?,No,closed,2023-11-25T19:06:29.761Z,2024-02-01T00:00:00Z,2024-02-02 07:01:46+00,14394.4
Climate and Weather,tsunami-flooding-in-downtown-san-francisco,tsunami-flooding-in-downtown-san-francisco,0x57f525c3f33a8b69ffac04f80a63c20dcbd5b436a4f28210b763fca00b283172,Tsunami flooding in downtown San Francisco?,No,closed,2024-12-05T19:27:18.431549Z,2024-12-05T12:00:00Z,2024-12-06 07:15:16+00,117216
Climate and Weather,meissner-effect-confirmed-near-room-temperature,meissner-effect-confirmed-near-room-temperature,0x715a00736b0e47286256eed499755204dc6750942c262ef79624579b4dfa04a1,Meissner effect confirmed near room temperature?,No,closed,2024-01-03T17:38:48.128Z,2024-12-31T00:00:00Z,2025-01-01 08:37:44+00,421133
Climate and Weather,spacex-4th-starship-launch-survives-re-entry,spacex-4th-starship-launch-survives-re-entry,0x5e6db9683b6c4c90e21e8b360275d0bb9d10f4e565b4295b80e6cc7d2ca42cec,SpaceX 4th Starship launch survives re-entry?,Yes,closed,2024-06-05T17:20:13.272Z,2024-12-31T12:00:00Z,2024-06-06 18:53:43+00,4024.3
Climate and Weather,will-beryl-hit-us-as-a-hurricane,will-beryl-hit-us-as-a-hurricane,0x98250663bed7a74c9fcabb505f60fc026c48470b14a88c0b5f34ae1f774a3eff,Will Beryl hit US as a hurricane?,Yes,closed,2024-07-02T04:01:45.546Z,2024-07-08T12:00:00Z,2024-07-09 06:05:58+00,27549.5
Climate and Weather,will-may-2024-show-an-increase-of-less-than-1pt03c,may-2024-temperature-increase-c,0x07954fd1965dea6b78eaa5f6823d3546b8219a284fd89b27454b7f05f4098340,Will May 2024 show an increase of less than 1.03C?,No,closed,2024-05-10T20:53:03.545Z,2024-06-01T12:00:00Z,2024-06-11 21:05:00+00,128471
Climate and Weather,spacex-4th-starship-launch-reaches-space,spacex-4th-starship-launch-reaches-space,0x8f50765a0130949cb17e68667f1ad0a551d091f74c05f4c4e593dd2b689674e2,SpaceX 4th Starship launch reaches space?,Yes,closed,2024-06-05T16:18:08.120639Z,2024-06-30T12:00:00Z,2024-06-06 18:58:55+00,571.91
Climate and Weather,will-biden-visit-asheville-by-friday,will-biden-visit-asheville-by-friday,0xe7eeb22b487c18ba241b3f3e610877c7ed9061b12e4d6f0fae8a4066ca5a7f39,Will Biden visit Asheville by Friday?,No,closed,2024-09-30T22:41:29.141469Z,2024-10-04T12:00:00Z,2024-10-05 06:09:07+00,27212.1
Climate and Weather,70f-in-nyc-in-december,70f-in-nyc-in-december,0x7716068dbaff8bf09bfcf73376063fe0ec974cc19dc4751a650426989a56d6cb,70°F in NYC in December?,No,closed,2024-11-22T18:14:22.92Z,2024-12-31T12:00:00Z,2025-01-01 09:26:36+00,94404.7
Climate and Weather,will-blast-launch-on-february-27,when-will-blast-launch,0x1d95f9faf474f1e4259fa673548ac41f2b1e199ede7c73736aa40d5bd3b7028e,Will Blast launch on February 27?,No,closed,2024-02-26T17:12:00Z,2024-02-26T12:00:00Z,2024-03-02 09:31:54+00,0
Climate and Weather,will-nyc-have-between-5pt5-and-6pt5-inches-of-snowfall-on-tuesday,how-many-inches-of-snow-in-nyc-on-tuesday,0xcada70c304d0735ac1b7051e2a672338928d4b04533ecd8de7e3f34a2214cf84,Will NYC have between 5.5 and 6.5 inches of snowfall on Tuesday?,No,closed,2024-02-13T00:40:00Z,2024-02-11T00:00:00Z,2024-02-14 10:17:11+00,5865
Climate and Weather,will-june-2024-have-a-temperature-increase-of-less-than-1pt09c,june-2024-temperature-increase-c,0xd0598cd28ae6aef98f3a55f4eaa10791bc3b3a1121b46de022fbd6d7965702e1,Will June 2024 have a temperature increase of less than 1.09°C?,No,closed,2024-06-12T16:50:26.025557Z,2024-07-01T12:00:00Z,2024-07-10 18:47:13+00,72476.8
Climate and Weather,will-the-november-2024-temperature-increase-be-between-1pt20-1pt24c,november-2024-temperature-increase-c,0x3189e493d87b09525eced3aaae9bb48a9460cef9aa7e6b1c4ed3c4c2df8ffe6a,Will the November 2024 temperature increase be between 1.20-1.24°C?,No,closed,2024-11-06T18:53:53.570976Z,2024-11-30T12:00:00Z,2024-12-10 19:21:51+00,555925
Climate and Weather,will-four-spacex-starship-launches-successfully-reach-outer-space-in-2024,how-many-spacex-starship-launches-reach-space-in-2024,0x154efa11ed56deca4d0d06adf2bb711a420f5128f2a274be0d6631ed4380ca78,Will four SpaceX Starship launches successfully reach outer space in 2024?,Yes,closed,2024-03-20T22:17:29.326Z,2024-12-30T12:00:00Z,2025-01-01 09:48:06+00,262564
Climate and Weather,will-there-be-more-than-25-named-storms-during-atlantic-hurricane-season,how-many-named-storms-during-atlantic-hurricane-season-2024,0x31a5dcf98ab184ef2c167c7daaca2155242d61f841cb9ac9615f1e03c77b7732,Will there be more than 25 named storms during Atlantic Hurricane Season?,No,closed,2024-05-06T21:58:37.521Z,2024-12-01T12:00:00Z,2024-12-01 08:34:54+00,711045
Climate and Weather,global-heat-increase-less-than-1pt22c-for-2024,global-heat-increase-2024,0x16a920cf5afde2c3c2488e18c028d938d054e420e05b5516e30c6c64de0f1247,Global heat increase less than 1.22°C for 2024?,No,closed,2024-08-28T20:33:13.192Z,2024-12-31T12:00:00Z,2025-01-10 19:37:27+00,1.85149e+06
Climate and Weather,will-the-october-2024-temperature-increase-be-between-1pt35-1pt40c,october-2024-temperature-increase-c,0x9c9b3923bac52ec0fb09a8257ba86552890660ccaa9082a7462b882f82762d9a,Will the October 2024 temperature increase be between 1.35-1.40°C?,No,closed,2024-10-23T19:58:19.164556Z,2024-10-31T12:00:00Z,2024-11-08 20:02:38+00,95316.5
Climate and Weather,will-milton-make-landfall-as-a-category-2-or-lower,milton-landfall-at-what-category,0x2b69d5cdd7782833b4731ed2e610cb8efa1cdfb181584db4f596061ff240fdd0,Will Milton make landfall as a category 2 or lower?,No,closed,2024-10-07T16:42:16.423911Z,2024-10-31T12:00:00Z,2024-10-10 03:44:33+00,482582
Climate and Weather,will-the-december-2024-temperature-increase-be-less-than-1pt20c,december-2024-temperature-increase-c,0x980b1b2c0ac1bb550dbec7df22ea3fd0d21159886e59f86ce56bc415dd9cf182,Will the December 2024 temperature increase be less than 1.20°C?,No,closed,2024-12-02T23:08:35.308878Z,2024-12-31T12:00:00Z,2025-01-10 19:47:43+00,545716
Climate and Weather,will-there-be-less-than-11-named-storms-during-atlantic-hurricane-season,number-of-named-storms-during-atlantic-hurricane-season,0xf7a32ad3e848553228c259c88877bcc1490310b78293b6424c742bd1e2ee4ded,Will there be less than 11 named storms during Atlantic Hurricane Season?,No,closed,2024-09-17T21:20:16.167Z,2024-12-01T12:00:00Z,2024-09-30 17:54:27+00,67205.8
Climate and Weather,will-the-final-global-heat-increase-be-1pt11-or-greater-for-2023,2023-global-heat-increase,0x6253d1d844e57417f89d8a7023600d6f29f71623ac15ad90c2a7ae159c2332e5,Will the final global heat increase be 1.11 or greater for 2023?,Yes,closed,2023-08-25T20:56:03.317Z,2023-12-31T00:00:00Z,2024-01-12 18:14:23+00,329086
Climate and Weather,will-helene-make-landfall-at-category-4-or-stronger,helene-landfall-at-what-category,0x2d01c7f04a70b5197979c00e10d328424035f3ad0e201ce67d31da55749311d5,Will Helene make landfall at category 4 or stronger?,Yes,closed,2024-09-25T18:34:27.018Z,2024-10-15T12:00:00Z,2024-09-27 06:33:14+00,38138.7
Climate and Weather,will-april-2024-show-an-increase-of-greater-than-1pt31c,how-hot-will-april-2024-be,0x808fc2450113e86e89787be4bcd033ad198c656fe4d18bd7f48a4443f72acd8c,Will April 2024 show an increase of greater than 1.31°C?,Yes,closed,2024-04-11T00:18:27.366Z,2024-05-01T12:00:00Z,2024-05-10 18:25:34+00,97500.6
Climate and Weather,will-there-be-21-named-storms-during-the-atlantic-hurricane-season,how-many-named-storms-during-atlantic-hurricane-season,0xbda171771e1f6570d2dadb8e8bedd87c62cf5eda3d11639074d39e4e98a07ca2,Will there be 21+ named storms during the Atlantic Hurricane Season?,No,closed,2023-09-27T18:02:25.07Z,2023-11-30T00:00:00Z,2023-12-01 07:08:12+00,38046.3
Climate and Weather,august-temperature-increase-by-between-1pt15-1pt19c,august-2024-temperature-increase-c,0x2d21171331eb7efcf6b2339c1e4e56ce176803a49bd1efc007834c61cd6b735a,August temperature increase by between 1.15-1.19°C?,No,closed,2024-08-13T19:25:26.901932Z,2024-08-31T12:00:00Z,2024-09-10 18:08:07+00,432073
Climate and Weather,will-nyc-have-between-4pt5-and-5pt5-inches-of-snowfall-on-tuesday,how-many-inches-of-snow-in-nyc-on-tuesday,0x8ca49c741da08187bcb3fb2075c5b9c09260406e480c055074c0d7de841b43d8,Will NYC have between 4.5 and 5.5 inches of snowfall on Tuesday?,No,closed,2024-02-13T00:40:00Z,2024-02-11T00:00:00Z,2024-02-14 10:32:29+00,3910
Climate and Weather,will-may-2024-show-an-increase-greater-than-1pt30c,may-2024-temperature-increase-c,0xeb6caf5a1d87fc80e5a1f2c6c9a893d49b335b8274dcfbbc77356fea6c01fdea,Will May 2024 show an increase greater than 1.30C?,No,closed,2024-05-10T19:58:19.326Z,2024-05-31T12:00:00Z,2024-06-11 21:19:58+00,89595.8
Climate and Weather,will-june-2024-have-a-temperature-increase-of-between-1pt09c-and-1pt15c,june-2024-temperature-increase-c,0xaa30423bb63967ac86033ff5920f06691e99acbea7b4aee24272c52a127e7b9b,Will June 2024 have a temperature increase of between 1.09°C and 1.15°C?,No,closed,2024-06-12T16:51:20.637308Z,2024-07-01T12:00:00Z,2024-07-10 18:57:01+00,67838.3
Climate and Weather,will-the-november-2024-temperature-increase-be-greater-than-1pt39c,november-2024-temperature-increase-c,0xaf26a1f6b41e1642b3422d3134e536cbcebd99f4cd989c2722f56ab22449b77f,Will the November 2024 temperature increase be greater than 1.39°C?,No,closed,2024-11-06T19:01:00.65492Z,2024-11-30T12:00:00Z,2024-12-10 19:17:21+00,464315
Climate and Weather,will-three-spacex-starship-launches-successfully-reach-outer-space-in-2024,how-many-spacex-starship-launches-reach-space-in-2024,0xcd919e15574e7757ad705cf69ad4639aa3dee3cd7c4000fce7e8d42a76361eef,Will three SpaceX Starship launches successfully reach outer space in 2024?,No,closed,2024-03-20T22:17:33.373Z,2024-12-30T12:00:00Z,2024-11-20 02:15:16+00,82058.5
Climate and Weather,will-milton-make-landfall-as-a-category-4,milton-landfall-at-what-category,0x709006d1b05859c5629845b3ec3f64e3496cd0af24b28c464e16b69da844414b,Will Milton make landfall as a category 4?,No,closed,2024-10-07T16:43:09.164294Z,2024-10-31T12:00:00Z,2024-10-10 03:49:58+00,384695
Climate and Weather,global-heat-increase-between-1pt25c-and-1pt27c-for-2024,global-heat-increase-2024,0xc5e47c2e972c8359159e83136275d5570e2339f0b6b05bd341146167b9420c81,Global heat increase between 1.25°C and 1.27°C for 2024?,No,closed,2024-08-28T20:33:02.586Z,2024-12-31T12:00:00Z,2025-01-10 19:32:16+00,1.73135e+06
Climate and Weather,will-the-october-2024-temperature-increase-be-between-1pt23-1pt28c,october-2024-temperature-increase-c,0xc7220901f4240c463dc30055759c5b986a47180cc8a1d2512f54606b7fe8fbca,Will the October 2024 temperature increase be between 1.23-1.28°C?,No,closed,2024-10-23T19:57:27.355147Z,2024-10-31T12:00:00Z,2024-11-08 19:52:56+00,94761.2
Climate and Weather,will-helene-make-landfall-at-category-1-or-weaker,helene-landfall-at-what-category,0x6f58285ccb345d90778644179f3d9e51445ea4bb4633851f83d72cd082610ba1,Will Helene make landfall at category 1 or weaker?,No,closed,2024-09-25T18:33:08.378Z,2024-10-15T12:00:00Z,2024-09-27 06:33:10+00,19830
Climate and Weather,will-the-december-2024-temperature-increase-be-between-1pt20-1pt24c,december-2024-temperature-increase-c,0x95aa184e6468861d7438bc0a80b43a3db1628ea86baa8dd7c6cdbf5089891912,Will the December 2024 temperature increase be between 1.20-1.24°C?,No,closed,2024-12-02T23:09:19.45525Z,2024-12-31T12:00:00Z,2025-01-10 19:47:33+00,500998
Climate and Weather,will-nyc-have-between-6pt5-and-7pt5-inches-of-snowfall-on-tuesday,how-many-inches-of-snow-in-nyc-on-tuesday,0xe501aa68855ef444a0966a01efe38d4c1755fd115440cf6ffc324a1d21af536c,Will NYC have between 6.5 and 7.5 inches of snowfall on Tuesday?,No,closed,2024-02-13T00:40:00Z,2024-02-11T00:00:00Z,2024-02-14 10:30:53+00,3410
Climate and Weather,will-the-final-global-heat-increase-be-1pt08-or-greater-for-2023,2023-global-heat-increase,0x296dee9af41489382d3870cbeed17487bca3802053d797dd02e9c11dea65c80d,Will the final global heat increase be 1.08 or greater for 2023?,Yes,closed,2023-08-18T21:44:02.895Z,2023-12-31T00:00:00Z,2024-01-12 20:01:49+00,307850
Climate and Weather,will-april-2024-show-an-increase-between-1pt14c-1pt19c,how-hot-will-april-2024-be,0x0b566f7c936578ed6bccdeacf85919ae01d6e4186081a53b895dd70d95522867,Will April 2024 show an increase between 1.14°C-1.19°C?,No,closed,2024-04-11T00:17:56.693Z,2024-05-01T12:00:00Z,2024-05-10 19:19:52+00,63629
Climate and Weather,august-temperature-increase-by-between-1pt20-1pt24c,august-2024-temperature-increase-c,0xed117d5ff1bee649915bf6032010d03de49c8641d4893b8349c9a543abd09b3a,August temperature increase by between 1.20-1.24°C?,No,closed,2024-08-13T19:26:19.324961Z,2024-08-31T12:00:00Z,2024-09-10 18:23:38+00,386231
Climate and Weather,will-june-2024-have-a-temperature-increase-of-greater-than-1pt29c,june-2024-temperature-increase-c,0x6c824accbc5b6541cc5d8e1011cc92e945aa573eb70c758541dda07acc4e6216,Will June 2024 have a temperature increase of greater than 1.29°C?,No,closed,2024-06-12T16:54:00.211138Z,2024-07-01T12:00:00Z,2024-07-10 18:37:18+00,34749
Climate and Weather,will-may-2024-show-an-increase-between-1pt03c-1pt09c,may-2024-temperature-increase-c,0x1a660c73a5f7c6b036bc9b9cd580b2da33f6b678ab45a07aefaa783456b44a78,Will May 2024 show an increase between 1.03°C-1.09°C,No,closed,2024-05-10T19:27:26.280275Z,2024-06-01T12:00:00Z,2024-06-11 21:05:04+00,142042
Climate and Weather,will-there-be-between-21-and-25-named-storms-during-atlantic-hurricane-season,how-many-named-storms-during-atlantic-hurricane-season-2024,0xa4855d0b28960be4824c31c280d274572e176313d8efda21446cabe6bdc32efc,Will there be between 21 and 25 named storms during Atlantic Hurricane Season?,No,closed,2024-05-02T19:49:00.777Z,2024-12-01T12:00:00Z,2024-12-01 08:39:58+00,549051
Climate and Weather,will-there-be-between-11-and-14-named-storms-during-atlantic-hurricane-season,number-of-named-storms-during-atlantic-hurricane-season,0x9b02d64879d44fa91b0026d431c131f6ea8798e1cf94e2421e7402975abd0777,Will there be between 11 and 14 named storms during Atlantic Hurricane Season?,No,closed,2024-09-17T21:20:25.762Z,2024-12-01T12:00:00Z,2024-10-19 18:53:09+00,57810
Climate and Weather,will-the-november-2024-temperature-increase-be-between-1pt35-1pt39c,november-2024-temperature-increase-c,0xc84c3451df32872d1167afe34c2406a6161bad495ec4732b37aee87074b9d06a,Will the November 2024 temperature increase be between 1.35-1.39°C?,No,closed,2024-11-06T18:56:37.223727Z,2024-11-30T12:00:00Z,2024-12-10 19:12:31+00,383210
Climate and Weather,will-one-spacex-starship-launch-successfully-reach-outer-space-in-2024,how-many-spacex-starship-launches-reach-space-in-2024,0x0ebad42a93eedfa8c4ad032ea6a2b5e68e34dbd1f16d5261eabe242c3811ec39,Will one SpaceX Starship launch successfully reach outer space in 2024?,No,closed,2024-03-20T22:17:40.374Z,2024-12-31T12:00:00Z,2024-08-31 16:04:49+00,73965.8
