category,market_slug,event_slug,condition_id,title,resolution,status,open_time,close_time,settlement_ts,volume,keywords
Commodities,will-bitcoin-reach-90000-in-december,what-price-will-bitcoin-hit-in-december,0xaba66851cb5937ef54bcf5803d78b52297fe99d8142f82792cb588a62e2b71a2,"Will Bitcoin reach $90,000 in December?",No,closed,2024-12-02T16:37:27.18Z,2024-12-31T12:00:00Z,2025-01-01T07:27:22Z,8400868.19698,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,will-bitcoin-reach-105000-in-november,what-price-will-bitcoin-hit-in-november,0x7d72074a017bb2b409b5291e417034b5c6203d420e068b3edbf5ad5ca0cd589a,"Will Bitcoin reach $105,000 in November?",No,closed,2024-11-11T17:27:45.45Z,2024-11-30T12:00:00Z,2024-12-01T07:15:01Z,8039368.329515,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,will-bitcoin-reach-95000-in-november,what-price-will-bitcoin-hit-in-november,0x7fd6b916e92d0ef96ca9f92098cd572024975b84bbcc742255ceec4e958fca10,"Will Bitcoin reach $95,000 in November?",Yes,closed,2024-11-11T17:28:13.431Z,2024-11-30T12:00:00Z,2024-11-21T05:35:49Z,7758070.262013,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,will-microsoft-shareholders-vote-for-bitcoin-investment,will-microsoft-shareholders-vote-for-bitcoin-investment,0x6c690bec3395d02419c4ab3fefbdcff6bc8e589eccc49a4d8d62cf51912e56d6,MSFT shareholders vote for Bitcoin investment? ,No,closed,2024-10-24T21:55:39.163Z,2024-12-10T12:00:00Z,2024-12-11T23:24:09Z,7603059.085456,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,will-the-hbo-documentary-identify-adam-back-as-satoshi,who-will-hbo-doc-identify-as-satoshi,0x36486ce8c3fa43e8f3c3c030fb1e9dd90d25304acedb008f5663ddcd528b9565,Will the HBO documentary identify Adam Back as Satoshi?,No,closed,2024-10-03T22:35:01.744Z,2024-10-15T12:00:00Z,2024-10-09T04:56:15Z,7341786.79342,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,bitcoin-above-100000-on-december-13,bitcoin-above-100000-on-december-13,0xa8019c363268cbe8864c032b133631c5fd2e0bf437135cdbff7c97903532a154,"Bitcoin above $100,000 on December 13?",Yes,closed,2024-12-06T18:47:44.192283Z,2024-12-13T12:00:00Z,2024-12-13T19:06:44Z,7211697.798539,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,will-ethereum-hit-10k-in-2024,will-ethereum-hit-10k-in-2024,0xbe14bea177600f534d0e9a863ecf69122171bb90444a0d6c8cb4f7d1e8cd3d59,Will Ethereum hit $10k in 2024?,No,closed,2024-06-13T20:55:02.519Z,2024-12-31T12:00:00Z,2025-01-01T07:32:50Z,7059606.46183396,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,is-djt-real,is-djt-real,0x58f67944066937674a50be515da512f99c6ac01f9820f72386a135ea98326e46,Is $DJT real?,No,closed,2024-06-17T23:39:33.169Z,2024-06-21T12:00:00Z,2024-06-26T00:25:23Z,6383820.759521,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,will-bitcoin-reach-90000-in-november,what-price-will-bitcoin-hit-in-november,0x952e8d6dcd67c7d28720491a798e96a2729a57598cb04b4de6f6c2e6f75fd12b,"Will Bitcoin reach $90,000 in November?",Yes,closed,2024-11-01T14:46:10.513Z,2024-11-30T12:00:00Z,2024-11-13T16:42:43Z,6310335.340742,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,will-bitcoin-hit-100k-again-in-2024-dec-23,will-bitcoin-hit-100k-again-in-2024-dec-23,0x97587c58a3407fcc9a8df6396aaa8b66eff8b0c799fdf81880f258755b7d529c,Will Bitcoin hit $100k again in 2024?,No,closed,2024-12-23T19:58:52.232027Z,2024-12-31T12:00:00Z,2025-01-01T07:48:08Z,6225944.470833,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,will-ethereum-reach-3750-in-november,what-price-will-ethereum-hit-in-november,0x393f8148b0b67bcf945fdd07988c771aacb363d589d9a1be7fd58f5261ce2f8a,"Will Ethereum reach $3,750 in November?",No,closed,2024-11-11T17:28:23.484312Z,2024-11-30T12:00:00Z,2024-12-01T07:20:27Z,6198332.729911,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,will-usdc-flip-usdt-in-market-cap-in-2024,will-usdc-flip-usdt-in-market-cap-in-2024,0x2c2dc19efecfd9943c54e116f3a07f57026d3f38ad7c6e0019c628baceb5bc14,Will USDC flip USDT in market cap in 2024?,No,closed,2024-01-17T16:43:29.597Z,2024-12-31T00:00:00Z,2025-01-01T08:02:28Z,6194780.65828928,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,will-bitcoin-reach-130000-in-december,what-price-will-bitcoin-hit-in-december,0xf59ab9ea10ad31d32596c2107b29bec13770b5ee142a70784327c2ffea916f69,"Will Bitcoin reach $130,000 in December?",No,closed,2024-12-02T16:35:37.16Z,2024-12-31T12:00:00Z,2025-01-01T07:32:34Z,6174845.90904198,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,ethereum-all-time-high-in-q4-2024,ethereum-all-time-high-wen,0xb09684e11fb40f40cfb2fec4a8e08fe2b021a82b0803756a90f04e1364efa94f,Ethereum all time high in Q4 2024?,No,closed,2024-02-27T19:09:48.705Z,2024-12-31T00:00:00Z,2025-01-01T09:12:52Z,6082769.27339299,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,bitcoin-above-97000-on-december-27,bitcoin-above-97000-on-december-27,0x979978268fd6693e4c7856ac93f1d6d6f23f8747109f6586160aa0022f85d480,"Bitcoin above $97,000 on December 27?",No,closed,2024-12-20T17:39:21.936137Z,2024-12-27T12:00:00Z,2024-12-27T19:06:43Z,5824195.27295,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,will-bitcoin-reach-120000-in-december,what-price-will-bitcoin-hit-in-december,0x6b8a66b95e7bc212ff6033bd8a38b1611dfa791d149d80656e880f4a84d596a0,"Will Bitcoin reach $120,000 in December?",No,closed,2024-12-02T16:36:01.362Z,2024-12-31T12:00:00Z,2025-01-01T07:32:46Z,5031605.044538,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,will-the-hbo-documentary-identify-len-sassaman-as-satoshi,who-will-hbo-doc-identify-as-satoshi,0x39af89511ebd36a29d23ea83f128d5141fb21c9b6917c6e8a4cbe57fdce15b1d,Will the HBO documentary identify Len Sassaman as Satoshi?,No,closed,2024-10-03T22:28:39.981Z,2024-10-15T12:00:00Z,2024-10-09T05:05:41Z,4617164.821827,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,will-ethereum-reach-3500-in-november,what-price-will-ethereum-hit-in-november,0xa9aa39150781856b0b6391f7d988f6314bc9d91b6cc11c9e9841ec71fa158a74,"Will Ethereum reach $3,500 in November?",Yes,closed,2024-11-01T17:53:56.813Z,2024-11-30T12:00:00Z,2024-11-25T13:07:25Z,4605195.095946,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,bitcoin-above-100000-on-november-29,bitcoin-above-100000-on-november-29,0xba54f4ceb28ea56c4fd03f520a365923739bb7addd7b89c2f2dab638d359415f,"Bitcoin above $100,000 on November 29?",No,closed,2024-11-22T17:16:26.231383Z,2024-11-29T12:00:00Z,2024-11-29T19:18:49Z,4523995.670607,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,will-bitcoin-hit-100k-by-sunday-12-1,will-bitcoin-hit-100k-by-sunday-12-1,0x2d3493192b856e1d7c53886883909be6973cf9284e0165e7ce18d750e1fde13d,Will Bitcoin hit $100k by Sunday?,No,closed,2024-11-27T20:50:02.257292Z,2024-12-01T12:00:00Z,2024-12-02T07:08:02Z,4426146.357732,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,will-bitcoin-hit-100k-by-sunday,will-bitcoin-hit-100k-by-sunday,0xea5c34ee273855ce65a14c4826cba2f394cdbbd4eefcb750d54e1047d33bc675,Will Bitcoin hit $100k by Sunday?,No,closed,2024-11-21T23:37:20.567291Z,2024-11-24T12:00:00Z,2024-11-25T07:03:15Z,4291530.897645,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,ansem-vs-bitboy-crypto-fight-night,ansem-vs-bitboy-crypto-fight-night,0x11f8ee2a7391589fda5840e77025ddfac57532aa14aaa6de444e5596acd2617c,Ansem vs. Bitboy - Crypto Fight Night,Ansem,closed,2024-09-19T14:56:09.542Z,2024-12-05T12:00:00Z,2024-12-06T21:43:31Z,4253112.249104,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,will-bitcoin-hit-100k-by-saturday,will-bitcoin-hit-100k-by-saturday,0x431121f8be6c4cf5b4453bcf609930127d07922d4764541f569a3a63b6f6aec2,Will Bitcoin hit $100k today?,No,closed,2024-11-21T23:37:54.064Z,2024-11-23T12:00:00Z,2024-11-24T07:02:19Z,4031270.502728,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,will-the-hbo-documentary-identify-someone-else-as-satoshi,who-will-hbo-doc-identify-as-satoshi,0x6d283e7709d0b7c7bbd499585e027e45118417bd0e3e2670912a03ae0ff3de90,Will the HBO documentary identify someone else as Satoshi?,Yes,closed,2024-10-03T22:39:17.788Z,2024-10-15T12:00:00Z,2024-10-09T04:50:59Z,3874665.894388,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,will-bitcoin-reach-105000-in-december,what-price-will-bitcoin-hit-in-december,0xc54c0a7a9914e36e4b369ce6d5dae60eed4c8c9c6a5d78599d9d65804b2c947d,"Will Bitcoin reach $105,000 in December?",Yes,closed,2024-12-02T16:36:41.289Z,2024-12-31T12:00:00Z,2024-12-16T01:44:54Z,3709240.008201,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,bitcoin-above-90000-on-november-22,bitcoin-above-90000-on-november-22,0x3d68c893b43c24d3d4e5f0b8f64204d94a37745589a41544555a74412936153c,"Bitcoin above $90,000 on November 22?",Yes,closed,2024-11-15T18:44:26.625715Z,2024-11-22T12:00:00Z,2024-11-22T19:13:28Z,3620819.711791,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,ethereum-above-3500-on-december-6,ethereum-above-3500-on-december-6,0xb68dc440ece98763d1c3b47fea240e619d36224583ccaefd3b292b04ddd3c574,"Ethereum above $3,500 on December 6?",Yes,closed,2024-11-29T18:41:36.704811Z,2024-12-06T12:00:00Z,2024-12-06T19:20:15Z,3343350.705818,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,no-ethereum-all-time-high-in-2024,ethereum-all-time-high-wen,0xc7599c7b33b64f891750b57439384d163f547600fed4a6007918751f8f37740d,No Ethereum all time high in 2024?,Yes,closed,2024-02-27T19:09:57.986Z,2024-12-31T00:00:00Z,2025-01-01T08:58:24Z,3314621.146125,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,will-bitcoin-hit-90k-or-100k-first,will-bitcoin-hit-90k-or-100k-first,0x7aa4a910b31b2c4ddb09d1e3408e52aa8e09a14402f376070a44b1b85cb36d13,Will Bitcoin hit $90k or $100k first?,100k,closed,2024-11-25T21:15:28.105236Z,2024-12-31T12:00:00Z,2024-12-05T04:46:30Z,3273973.408118,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,will-the-hbo-documentary-identify-david-kleiman-as-satoshi,who-will-hbo-doc-identify-as-satoshi,0x69fe789035024528095ed46c8e4cf18d3cfbfdb22109c0c223c4502c99242d97,Will the HBO documentary identify David Kleiman as Satoshi?,No,closed,2024-10-03T22:36:46.387Z,2024-10-15T12:00:00Z,2024-10-09T04:56:21Z,3115366.153443,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,ethereum-above-3900-on-december-20,ethereum-above-3900-on-december-20,0xed457bd0671658f36c2346877e29d0831e7c8ed3b2a7a1991b4e1c9fd26b8e30,"Ethereum above $3,900 on December 20?",No,closed,2024-12-13T16:23:54.444895Z,2024-12-20T12:00:00Z,2024-12-20T19:04:13Z,3094225.095366,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,will-the-hbo-documentary-identify-elon-musk-as-satoshi,who-will-hbo-doc-identify-as-satoshi,0x53b4da15104f1869b7648857f484eaa19049c2dbb9203bbe911aa29883da2fc1,Will the HBO documentary identify Elon Musk as Satoshi?,No,closed,2024-10-03T22:35:54.308Z,2024-10-15T12:00:00Z,2024-10-09T05:01:03Z,3068927.129225,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,will-bitcoin-reach-85000-in-december,what-price-will-bitcoin-hit-in-december,0xdb09617d329e637cc2a4937b7f07805c5aaa1f99b7c265b7c29359ed4c38fbf8,"Will Bitcoin reach $85,000 in December?",No,closed,2024-12-02T16:37:42.103Z,2024-12-31T12:00:00Z,2025-01-01T07:27:26Z,3023174.318195,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,ethereum-above-4000-on-december-13,ethereum-above-4000-on-december-13,0x4944b688ffb46214f596fea3b6f8ad5a3a754dcc0605c190af15b51f52c80c1c,"Ethereum above $4,000 on December 13?",No,closed,2024-12-06T18:48:33.886692Z,2024-12-13T12:00:00Z,2024-12-13T19:06:28Z,3017442.33541,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,will-the-hbo-documentary-identify-nick-szabo-as-satoshi,who-will-hbo-doc-identify-as-satoshi,0x5c3b1b63bc4dffae0de2033eadbf6315ee30511cb5c3ce02db550dc50157c012,Will the HBO documentary identify Nick Szabo as Satoshi?,No,closed,2024-10-03T22:34:09.942Z,2024-10-15T12:00:00Z,2024-10-09T05:05:49Z,2873063.268886,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,was-caitlyn-jenner-hacked,was-caitlyn-jenner-hacked,0xd2633cb1e162b0547b7052b2ee5557ecdd6c48a33c9ffbf34b3e4bb2f8936550,Was Caitlyn Jenner hacked?,No,closed,2024-05-27T02:36:25.738Z,2024-05-28T12:00:00Z,2024-05-31T00:29:21Z,2871418.703371,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,trump-to-announce-strategic-bitcoin-reserve-in-july,trump-to-announce-strategic-bitcoin-reserve-in-july,0x2e7ea15c11abc5bdc429ab3784a156741accaaf584057a3fc3a45f7f39bc527b,Will Trump announce strategic Bitcoin reserve?,Yes,closed,2024-07-28T02:02:31.032Z,2024-07-31T12:00:00Z,2024-08-01T00:31:32Z,2789316.204785,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,will-bitcoin-hit-100k-by-sunday-dec-22,will-bitcoin-hit-100k-by-sunday-dec-22,0x1d9a6336944cd6499d460540535d0d1d529003340403dbf7dfa565e95b05ffbd,Will Bitcoin hit $100k by Sunday?,No,closed,2024-12-20T22:18:07.717Z,2024-12-22T12:00:00Z,2024-12-23T07:03:07Z,2759508.709921,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,will-the-hbo-documentary-identify-paul-le-roux-as-satoshi,who-will-hbo-doc-identify-as-satoshi,0xd9662074d7926b124f8e24d757ed50064a2f5f81d2ba4b6747ef352af33d87d7,Will the HBO documentary identify Paul Le Roux as Satoshi?,No,closed,2024-10-03T22:37:43.952Z,2024-10-15T12:00:00Z,2024-10-09T04:50:53Z,2570248.480181,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,will-the-hbo-documentary-identify-vili-lehdonvirta-as-satoshi,who-will-hbo-doc-identify-as-satoshi,0x1357a67d44db323fc057cb2cb3a3a36656ca791f764b6a7d3f5b2721fd309430,Will the HBO documentary identify Vili Lehdonvirta as Satoshi?,No,closed,2024-10-03T22:38:46.514Z,2024-10-15T12:00:00Z,2024-10-09T04:56:05Z,2556929.583028,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,will-bitcoin-hit-100k-by-friday,will-bitcoin-hit-100k-by-friday,0xd150cb67ee63721822b269d7da0a0514560dc805b9127bf22305253429d583b0,Will Bitcoin hit $100k by Friday?,No,closed,2024-11-11T21:56:38.597136Z,2024-11-15T12:00:00Z,2024-11-16T07:13:21Z,2532055.570709,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,will-gold-close-at-3200-or-more-at-the-end-of-2024-1,what-price-will-gold-close-at-in-2024,0x39bdb149c17d848c0ce90e452822878287bcd576bac2c552aa33f5d96b9c501d,"Will Gold close at $3,200 or more at the end of 2024?   ",No,closed,2024-10-25T17:13:57.780536Z,2024-12-30T12:00:00Z,2025-01-01T04:41:01Z,2469942.12056697,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,opensea-token-1-billion-a-week-after-launch,opensea-token-1-billion-a-week-after-launch,0x0bc614c4fc8a19f63c46fd7f5b270704c3286f0e436e8b02591166f220544e14,OpenSea token >1 billion a week after launch?,Yes,closed,2023-12-02T03:25:23.682Z,2024-12-31T00:00:00Z,2025-01-01T09:42:02Z,2444775.94761701,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,will-the-hbo-documentary-identify-craig-wright-as-satoshi,who-will-hbo-doc-identify-as-satoshi,0x1ea850592b5a0551fe8d160c5b83e50daaaf0dfea9ece3c7b56447de327ebe90,Will the HBO documentary identify Craig Wright as Satoshi?,No,closed,2024-10-03T21:44:29.815Z,2024-10-15T12:00:00Z,2024-10-09T04:55:59Z,2409731.231119,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,ethereum-above-2600-on-november-1,ethereum-above-2600-on-november-1,0x7897ecef7c50a9ac6e3a5a97c677defd11d6642a9c68fdb733c2df31db4888f2,"Ethereum above $2,600 on November 1?",No,closed,2024-10-25T17:00:02.014746Z,2024-11-01T12:00:00Z,2024-11-01T18:04:30Z,2404922.977021,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,will-the-hbo-documentary-identify-hal-finney-as-satoshi,who-will-hbo-doc-identify-as-satoshi,0xbd2cda8debc8a7725f5da591a6e66f662cf6481470d883576723efebd14c3697,Will the HBO documentary identify Hal Finney as Satoshi?,No,closed,2024-10-03T22:33:11.199Z,2024-10-15T12:00:00Z,2024-10-09T05:05:45Z,2343414.232382,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,will-gold-close-at-2900-3000-at-the-end-of-2024,what-price-will-gold-close-at-in-2024,0x6afa81abe8f2f8759879f5ed19be4530c5bb66e845fce29356857735c50be55d,"Will Gold close at $2,900-3,000 at the end of 2024?",No,closed,2024-10-25T15:31:14.824655Z,2024-12-30T12:00:00Z,2025-01-01T04:40:55Z,2311392.82739,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,will-bitcoin-reach-110000-in-november,what-price-will-bitcoin-hit-in-november,0x00c1feb338168a90e372f6ae720f087d3182d8157d3879e95e20524b667c5a62,"Will Bitcoin reach $110,000 in November?",No,closed,2024-11-13T17:24:57.697112Z,2024-11-30T12:00:00Z,2024-12-01T07:10:30Z,2304946.816699,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,ethereum-all-time-high-in-q3-2024,ethereum-all-time-high-wen,0x6e62c6a8abf7627ea36631afb0f7b0d3eb5bfc9167e0ade2db8c889e91e06dfd,Ethereum all time high in Q3 2024?,No,closed,2024-02-27T19:09:41.031Z,2024-10-01T00:00:00Z,2024-10-01T07:34:48Z,2301989.52724,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,ethereum-above-3400-on-december-27,ethereum-above-3400-on-december-27,0x94ce768de3b55e3411015b90737a7daf54f8e3614b929b380bead622195e5ec7,"Ethereum above $3,400 on December 27?",No,closed,2024-12-20T17:39:16.717932Z,2024-12-27T12:00:00Z,2024-12-27T19:06:49Z,2293173.576865,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,will-ethereum-reach-4000-in-november,what-price-will-ethereum-hit-in-november,0x556db275974928c00835341966b7cfd773a9e542cb78c135106a2ca31bfffa16,"Will Ethereum reach $4,000 in November?",No,closed,2024-11-11T17:28:01.616668Z,2024-11-30T12:00:00Z,2024-12-01T07:15:41Z,2261734.427317,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,china-unban-bitcoin-in-2024,china-unban-bitcoin-in-2024,0x63d2c75b928071eabe91fc71e592b4b079d04349cdf54134a28f0a8370c495b5,Will China unban Bitcoin in 2024?,No,closed,2024-07-15T15:17:21.187Z,2024-12-31T12:00:00Z,2025-01-01T08:02:22Z,2255376.247623,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,will-eth-hit-2k-or-4k-first,will-eth-hit-2k-or-4k-first,0xeae90bc0d5d1ed9925b67905c1ab536c4ed2885ae7c5ae8807923fb71e24988e,Will $ETH hit $2000 or $4000 first?,$4000,closed,2024-08-07T17:44:08.671145Z,2024-12-31T12:00:00Z,2024-12-06T17:29:35Z,2221879.948348,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,ethereum-above-3000-on-november-15,ethereum-above-3000-on-november-15,0xdf5f68bff175d44e9f7d963c6368f6b002099884dbcf72ede996f129762971c4,"Ethereum above $3,000 on November 15?",Yes,closed,2024-11-08T20:38:53.192002Z,2024-11-15T12:00:00Z,2024-11-15T19:11:05Z,2185012.327794,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
Commodities,will-bitcoin-reach-70000-in-october,what-price-will-bitcoin-hit-in-october,0xece4c2362e3a7d44f7c5b59e0a84c162f178d17aec024facf4e452f07012e1f6,"Will Bitcoin reach $70,000 in October? ",Yes,closed,2024-10-01T21:15:09.11976Z,2024-10-31T12:00:00Z,2024-10-29T00:22:07Z,2150454.018475,bitcoin; ethereum; cryptocurrency; crypto; btc; eth; solana; token; blockchain; commodity
